"x"
31
0.254168121519851
37.6168819849379
35
0.35026263982183
720.912030920657
55
0
0.996070228703752
0.993824645105897
0.993824645105897
0.918003528053627
0.947820426943217
0.60315845350932
0.996184813989302
0.996070228703752
-1553.32793928967
-1534.26533017569
3168.65587857935
3240.49801009897
75
3142.79417791603
0.0317864616584433
0
0.0914227035082072
0.628693048172346
0.280119661372503
0.280119661372503
0.0444175526613725
0.0444175526613725
0.0444175526613725
0.048777385507212
0.048777385507212
0.0445776141372763
0.0445776141372763
98.9702908264053
113.803433198016
0.92267099758439
0.854179595444849
0.489295225991722
0.982473767801961
1.34617408087754
