"x"
31
0.239645714635028
35.9468571952541
35
0.423958103552866
113.923998288952
55
5.32411459330806e-06
0.983930873281699
0.974748515156955
0.974748515156955
0.504161376899609
0.684466330754297
0.43556948320728
0.988002924132308
0.983930873281699
0.0191201968784202
0
0.0865244469832531
0.695884782945153
0.508810520077082
0.508810520077082
0.093684466761558
0.093684466761558
0.093684466761558
0.06372035609277
0.06372035609277
0.0833829408694452
0.0833829408694452
103.521810127354
119.044072978536
0.911678483549744
0.833450854693803
0.483465862488501
0.993622737853444
1.32360617831424
